"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco","SalarioNuevo"
"962",6595,15692110,"Ch'eng",758,"Francia","Femenino",33,7592,0,1,1,0,188156.34,0,223906.0446
"963",2889,15627352,"Bulgakov",459,"Alemania","Masculino",46,3704,110356.42,1,1,0,4969.13,1,5913.2647
"964",3436,15599976,"Bellasis",749,"Francia","Femenino",27,9310,0,2,1,0,132734.87,0,157954.4953
"965",8699,15640421,"Conway",811,"Francia","Femenino",35,5775,0,1,1,1,178.19,0,212.0461
"966",8674,15646374,"Wynne",766,"Alemania","Femenino",28,8860,62717.84,2,1,1,13182.43,0,15687.0917
"967",3650,15791743,"Corbett",727,"Francia","Masculino",32,4676,59271.82,1,1,1,46019.43,0,54763.1217
"968",1542,15687527,"Yobachukwu",638,"España","Masculino",35,8435,0,2,1,0,165370.66,0,196791.0854
"969",292,15579891,"Milani",714,"Francia","Masculino",52,7022,100755.66,1,1,1,186775.25,0,222262.5475
"970",6434,15737414,"Shen",647,"Francia","Masculino",35,9336,123761.68,1,1,0,83910.4,0,99853.376
"971",2983,15733888,"Sells",668,"España","Femenino",36,9199,133686.52,1,1,0,190958.48,1,227240.5912
"972",496,15621687,"Mackay",813,"Francia","Masculino",34,2095,0,2,1,0,43169.15,0,51371.2885
"973",5470,15705458,"Parkin",550,"España","Masculino",39,7935,116120.19,2,1,1,195638.13,0,232809.3747
"974",6076,15706729,"Hsiao",662,"Francia","Masculino",38,6053,105271.56,1,0,1,179833.45,0,214001.8055
"975",532,15607278,"Romano",794,"España","Femenino",46,5262,134593.79,1,1,1,46386.37,0,55199.7803
"976",6296,15646969,"Anayolisa",776,"España","Masculino",33,9841,0,2,1,1,176921,0,210535.99
"977",366,15734626,"Gibson",652,"España","Femenino",36,7270,0,2,1,1,19302.78,0,22970.3082
"978",2426,15770174,"Piazza",762,"Francia","Masculino",29,3200,141389.06,1,1,0,54122.89,0,64406.2391
"979",2004,15749693,"Ugonnatubelum",658,"Francia","Femenino",32,4675,0,2,1,0,156774.75,0,186561.9525
"980",4407,15655229,"Craig",850,"Alemania","Femenino",35,7286,114285.2,1,0,1,129660.59,0,154296.1021
"981",89,15789863,"Kazakova",683,"Francia","Masculino",39,4006,0,2,1,0,171716.81,0,204343.0039
"982",2827,15569274,"Pisano",678,"Alemania","Masculino",49,5885,116933.11,1,1,0,195053.58,1,232113.7602
"983",9527,15774336,"Jamieson",648,"Alemania","Masculino",44,6479,111369.79,2,1,1,91947.74,0,109417.8106
"984",6389,15695699,"Calabrese",687,"Francia","Masculino",35,1303,0,2,1,0,10334.05,0,12297.5195
"985",1927,15749365,"Earle",543,"Francia","Femenino",34,9400,0,2,0,1,145601.8,0,173266.142
"986",6451,15752137,"McElroy",648,"Francia","Masculino",33,1776,134944,1,1,1,117036.38,0,139273.2922
"987",8145,15763431,"Echezonachukwu",698,"Francia","Masculino",36,1791,82275.35,2,1,1,93249.26,0,110966.6194
"988",5855,15651554,"Anenechukwu",618,"Alemania","Femenino",54,3121,118449.21,1,1,1,133573.29,1,158952.2151
"989",1935,15787884,"Martin",692,"Francia","Femenino",30,7805,0,2,1,1,18826.34,0,22403.3446
"990",2259,15745232,"Chikelu",759,"Francia","Femenino",39,4026,0,2,1,1,140497.67,0,167192.2273
"991",9589,15570508,"Azubuike",600,"Francia","Masculino",49,8327,90218.9,1,1,0,91347.76,0,108703.8344
"992",8020,15572374,"Hopetoun",733,"España","Masculino",36,10706,0,2,0,1,108377.82,0,128969.6058
"993",9923,15601550,"Genovesi",595,"España","Masculino",36,4234,85768.42,1,1,1,24802.77,0,29515.2963
"994",1003,15695097,"Chiedozie",564,"Alemania","Femenino",30,8965,100954.88,2,0,0,134175.15,0,159668.4285
"995",1166,15663939,"Arnott",523,"Alemania","Masculino",35,3984,138782.76,1,1,1,186118.93,0,221481.5267
"996",1768,15773906,"Doherty",655,"Francia","Masculino",38,2150,0,2,0,0,110527.71,0,131527.9749
"997",9090,15664734,"T'ao",673,"Alemania","Femenino",25,4896,108244.82,2,1,1,103573.96,0,123253.0124
"998",5066,15649858,"Simpson",469,"España","Masculino",37,9965,96776.49,1,1,1,119890.86,0,142670.1234
"999",8781,15569759,"Rawling",583,"Francia","Femenino",27,6901,0,3,1,0,163113.41,0,194104.9579
"1000",8914,15585282,"Trevisano",755,"Francia","Masculino",62,2434,127706.33,2,0,1,142377.69,0,169429.4511
"1001",1352,15773868,"Belov",653,"Alemania","Femenino",37,4764,125734.2,2,1,0,134625.09,1,160203.8571
"1002",8872,15621093,"Teng",681,"Alemania","Masculino",31,9772,97338.19,2,0,0,48226.76,0,57389.8444
"1003",754,15730137,"Udegbulam",628,"Francia","Masculino",31,5373,88421.81,1,0,0,72350.47,0,86097.0593
"1004",7157,15757568,"Bogolyubov",704,"Francia","Femenino",45,3131,0,1,1,1,137739.45,0,163909.9455
"1005",8811,15656249,"Esposito",720,"Francia","Femenino",34,9134,118307.57,2,1,1,136120.29,0,161983.1451
"1006",6214,15767594,"Azubuike",533,"Francia","Femenino",35,10750,0,2,1,1,187900.12,0,223601.1428
"1007",462,15637476,"Alexandrova",683,"Alemania","Femenino",57,1599,162448.69,1,0,0,9221.78,1,10973.9182
"1008",666,15593694,"Williams",814,"Francia","Masculino",49,8487,0,2,0,0,157822.54,0,187808.8226
"1009",5495,15634146,"Hou",835,"Alemania","Masculino",18,10502,142872.36,1,1,1,117632.63,0,139982.8297
"1010",5117,15651075,"Ibrahimova",562,"Alemania","Masculino",35,6419,142296.13,1,0,1,177112.7,0,210764.113
"1011",3932,15576185,"Sinclair",653,"Francia","Masculino",29,4670,0,2,1,1,41671.81,0,49589.4539
"1012",1222,15619360,"Hsiao",472,"España","Masculino",40,1041,0,1,1,0,70154.22,0,83483.5218
"1013",2866,15699029,"Bagley",670,"Francia","Masculino",37,1226,170557.91,2,1,0,198252.88,0,235920.9272
"1014",555,15661827,"Brown",693,"España","Femenino",45,9743,0,2,1,1,26589.56,0,31641.5764
"1015",2425,15589210,"Adamson",557,"Francia","Femenino",24,7995,0,1,0,0,20515.72,0,24413.7068
"1016",4427,15594898,"Hewitt",731,"Francia","Masculino",43,1307,0,1,1,1,170034.95,1,202341.5905
"1017",2353,15643359,"Carter",736,"España","Masculino",32,7125,0,1,0,1,79082.62,0,94108.3178
"1018",1488,15808784,"Hess",835,"Francia","Masculino",28,3239,163569.61,2,1,1,154559.28,0,183925.5432
"1019",7227,15786215,"Udinese",793,"Francia","Masculino",56,8714,119496.25,2,1,0,29880.99,0,35558.3781
"1020",2138,15659175,"Severson",755,"Francia","Femenino",43,3864,0,2,1,0,18066.69,0,21499.3611
"1021",9268,15573876,"Chia",473,"España","Masculino",48,3199,0,2,1,0,71139.8,0,84656.362
"1022",6219,15691863,"Cody",751,"Francia","Femenino",39,4294,0,2,1,1,84175.34,0,100168.6546
"1023",8010,15776921,"Geoghegan",431,"Alemania","Masculino",45,8652,83624.55,2,0,0,36899.62,0,43910.5478
"1024",8516,15768574,"Anderson",671,"España","Masculino",58,9257,178713.98,1,1,1,21768.21,0,25904.1699
"1025",6667,15804919,"Dunbabin",670,"España","Femenino",65,1105,0,1,1,1,177655.68,1,211410.2592
"1026",3395,15583863,"Chimaobim",681,"Alemania","Masculino",49,7704,142946.18,1,0,0,187280.51,1,222863.8069
"1027",7033,15812272,"Ugonna",693,"Alemania","Masculino",44,2220,124601.58,2,1,1,46998.13,1,55927.7747
"1028",1432,15781802,"Abramov",755,"Francia","Masculino",41,2162,104817.41,1,1,0,126013.58,1,149956.1602
"1029",172,15761506,"Russell",615,"España","Masculino",19,5771,0,2,1,0,159920.92,0,190305.8948
"1030",9198,15732202,"Abramovich",615,"Francia","Masculino",34,10948,83503.11,2,1,1,73124.53,1,87018.1907
"1031",4316,15771299,"Nnachetam",707,"Francia","Femenino",57,7737,92053,1,1,1,164064.44,1,195236.6836
"1032",5188,15717046,"Wentworth-Shields",741,"España","Masculino",53,1559,0,2,1,1,38913.68,0,46307.2792
"1033",90,15622289,"Rizzo",605,"España","Femenino",36,8700,0,2,0,1,35521.63,0,42270.7397
"1034",2558,15803526,"Eremenko",685,"Alemania","Masculino",30,1111,90536.81,1,0,1,63082.88,0,75068.6272
"1035",9047,15748696,"Page",733,"Francia","Masculino",42,4666,150507.21,1,0,1,169964.12,0,202257.3028
"1036",7580,15606097,"Zakharov",665,"Alemania","Masculino",63,10163,104469.58,1,1,1,25165.36,1,29946.7784
"1037",9871,15815443,"Lo",527,"España","Femenino",46,8123,131414.76,1,1,0,54947.51,0,65387.5369
"1038",6712,15631070,"Gerasimova",667,"Alemania","Masculino",55,4185,154393.43,1,1,1,137674.96,1,163833.2024
"1039",2971,15739576,"Bustard",706,"España","Masculino",20,3251,0,2,1,1,12368.11,0,14718.0509
"1040",3046,15630195,"Johnstone",745,"Francia","Femenino",40,10092,131184.67,1,1,1,49815.62,0,59280.5878
"1041",5966,15653050,"Norriss",719,"Alemania","Femenino",76,10588,95052.29,1,1,0,176244.87,0,209731.3953
"1042",7832,15579994,"Shaw",616,"Francia","Masculino",23,7422,73112.95,1,1,1,62733.05,0,74652.3295
"1043",6039,15793813,"Onochie",774,"Francia","Masculino",36,3948,103688.19,1,0,1,118971.74,0,141576.3706
"1044",9848,15606887,"Singh",775,"Francia","Femenino",30,7002,0,1,1,0,193880.6,1,230717.914
"1045",9961,15606901,"Graham",728,"Francia","Masculino",43,10098,0,2,1,0,40023.7,0,47628.203
"1046",744,15662758,"Watson",620,"Francia","Masculino",41,2683,97925.11,1,1,0,85000.32,0,101150.3808
"1047",6224,15771674,"Ma",603,"España","Femenino",39,9188,162390.52,2,1,0,54702.66,0,65096.1654
"1048",2762,15736397,"Wang",544,"Francia","Masculino",23,4199,96471.2,1,1,0,35550.97,0,42305.6543
"1049",3760,15569595,"Walker",678,"Francia","Femenino",50,8596,0,1,1,0,8199.5,0,9757.405
"1050",168,15743153,"Singh",740,"Alemania","Femenino",40,7032,122295.17,2,1,1,30812.84,0,36667.2796
"1051",7103,15802368,"Ch'eng",608,"Francia","Femenino",47,10164,0,1,1,1,126012.57,0,149954.9583
"1052",7023,15696054,"Tychonoff",596,"Francia","Masculino",37,10668,0,1,0,1,121175.86,0,144199.2734
"1053",849,15723400,"Hutchinson",663,"Francia","Masculino",28,10024,0,2,1,1,123969.64,0,147523.8716
"1054",5518,15706394,"Howell",609,"Francia","Masculino",53,8564,0,2,0,1,52332.85,0,62276.0915
"1055",8925,15568742,"Parkes",536,"Francia","Femenino",41,7368,0,1,1,0,121299.14,0,144345.9766
"1056",7892,15691808,"King",656,"Francia","Masculino",43,4127,134919.85,1,1,0,194691.95,0,231683.4205
"1057",9960,15734762,"Ignatiev",602,"Francia","Femenino",56,5055,115895.22,3,1,0,4176.17,1,4969.6423
"1058",5567,15593715,"Castiglione",634,"Alemania","Masculino",27,4122,107027.52,1,1,0,173425.68,0,206376.5592
"1059",9555,15720083,"Fiorentino",554,"España","Masculino",42,10565,0,2,0,1,183492.9,0,218356.551
"1060",3459,15701037,"Barton",578,"Francia","Masculino",39,7711,0,2,1,0,70563.9,0,83971.041
"1061",6140,15654878,"Yobanna",450,"Francia","Masculino",29,7318,117199.8,1,1,1,43480.63,0,51741.9497
"1062",7025,15594928,"Pagnotto",798,"Alemania","Femenino",38,6957,129055.13,1,1,0,157147.59,0,187005.6321
"1063",9128,15588670,"Despeissis",705,"España","Femenino",40,2175,203715.15,1,1,0,179978.68,1,214174.6292
"1064",4282,15684908,"Davidson",540,"Alemania","Masculino",64,5245,91869.69,1,0,1,95421,0,113550.99
"1065",6075,15602647,"Cunningham",729,"Alemania","Masculino",39,9127,127415.85,1,1,1,184977.2,1,220122.868
"1066",2752,15695846,"Hawkins",684,"Francia","Femenino",34,1831,0,2,1,1,130928.22,0,155804.5818
"1067",5964,15758451,"Azuka",765,"Alemania","Masculino",37,10257,102708.77,1,1,0,9087.81,0,10814.4939
"1068",5574,15691483,"Chin",549,"Francia","Femenino",25,1014,0,2,0,0,190857.79,0,227120.7701
"1069",2980,15776985,"Kung",652,"Francia","Femenino",36,7536,112518.71,2,0,1,110421.31,0,131401.3589
"1070",3851,15812040,"Lorenzo",594,"Francia","Masculino",36,7384,153880.15,1,0,0,135431.72,0,161163.7468
"1071",1429,15724127,"McLean",790,"Francia","Femenino",26,2099,141581.71,2,0,0,98309.27,0,116988.0313
"1072",8067,15796313,"Olsen",662,"Francia","Femenino",36,2762,166909.2,2,1,0,138871.12,1,165256.6328
"1073",7125,15576263,"Clements",759,"Francia","Femenino",22,4396,0,1,1,0,22303.17,0,26540.7723
"1074",5322,15691504,"Yusupova",619,"Alemania","Femenino",52,8804,124099.13,1,0,0,23904.52,0,28446.3788
"1075",6936,15633474,"Whitehead",586,"Francia","Masculino",51,9902,138553.57,1,1,1,92406.22,0,109963.4018
"1076",265,15701281,"Tan",511,"Francia","Masculino",27,5708,0,2,1,1,49089.36,0,58416.3384
"1077",3047,15614740,"Walters",684,"Francia","Femenino",41,5854,135203.81,2,1,1,121967.88,0,145141.7772
"1078",5177,15744689,"T'ang",479,"Alemania","Masculino",35,1110,92833.89,1,1,0,99449.86,1,118345.3334
"1079",451,15668009,"Hendley",747,"España","Masculino",37,9859,0,2,0,1,180551.76,0,214856.5944
"1080",9040,15683521,"Godfrey",594,"Alemania","Masculino",28,3603,142574.71,2,1,0,129084.82,0,153610.9358
"1081",4278,15743871,"Nkemdirim",567,"Francia","Masculino",59,4922,0,2,1,0,25843.7,1,30754.003
"1082",6946,15764226,"Lu",630,"Alemania","Femenino",28,8138,106425.75,1,1,1,20344.84,0,24210.3596
"1083",6272,15597309,"Howell",749,"España","Masculino",36,9414,0,2,0,0,80134.65,0,95360.2335
"1084",2248,15759555,"Murphy",569,"España","Masculino",41,9017,0,2,1,0,134272.57,0,159784.3583
"1085",2166,15591995,"Barry",757,"Alemania","Masculino",26,1499,121581.56,2,1,1,127059.04,0,151200.2576
"1086",1685,15707602,"Macleod",539,"Francia","Femenino",47,8229,127286.04,2,1,1,166929.43,1,198646.0217
"1087",573,15615004,"Anderson",730,"Francia","Femenino",37,6588,0,2,1,1,124364.63,0,147993.9097
"1088",3265,15654577,"Alexeeva",549,"Alemania","Masculino",54,5344,92877.33,1,1,0,2619.64,1,3117.3716
"1089",2000,15614054,"Pankhurst",665,"Francia","Masculino",36,7663,0,2,0,1,121505.61,0,144591.6759
"1090",6689,15683758,"Onyekachukwu",640,"Francia","Masculino",44,4279,111833.47,1,1,0,67202.74,0,79971.2606
"1091",9476,15663964,"Pagnotto",561,"Francia","Masculino",37,5118,0,2,1,0,83093.25,0,98880.9675
"1092",7516,15771483,"Arnold",609,"Francia","Masculino",40,3853,0,2,1,1,97416.34,0,115925.4446
"1093",8952,15774316,"Moretti",630,"Francia","Masculino",37,8964,0,2,1,1,82647.65,0,98350.7035
"1094",4368,15755018,"Dickinson",568,"Alemania","Femenino",26,4297,109819.16,2,1,0,154491.39,0,183844.7541
"1095",2412,15569394,"Bailey",704,"Francia","Masculino",24,8653,148197.15,2,1,0,182775.08,0,217502.3452
"1096",558,15742285,"Andersen",559,"Francia","Masculino",62,10583,118756.62,1,1,1,20367.68,0,24237.5392
"1097",8661,15736879,"Obinna",669,"Francia","Masculino",23,1723,0,2,0,0,66088.83,0,78645.7077
"1098",6507,15616811,"MacDonald",535,"Francia","Masculino",47,4961,160729.1,1,0,1,145986.35,0,173723.7565
"1099",3371,15735788,"Chiagoziem",709,"Francia","Masculino",31,4885,0,2,1,1,71009.84,0,84501.7096
"1100",5331,15717560,"Martin",580,"Francia","Masculino",50,4241,125647.36,1,1,0,57541.08,1,68473.8852
"1101",2757,15809100,"Nucci",548,"Francia","Femenino",32,1862,172448.77,1,1,0,188083.77,1,223819.6863
"1102",6839,15800287,"Micco",706,"España","Femenino",46,5293,127660.46,2,1,0,150156.82,1,178686.6158
"1103",1937,15719827,"O'Donnell",767,"Francia","Masculino",36,5475,0,1,0,0,65147.27,0,77525.2513
"1104",8091,15585867,"Rutledge",596,"España","Masculino",36,7114,0,2,0,1,125557.95,0,149413.9605
"1105",9205,15619087,"Taylor",762,"Francia","Masculino",53,4052,102520.37,1,1,1,170195.4,0,202532.526
"1106",2898,15763093,"Nucci",540,"Alemania","Femenino",35,10329,128369.75,2,1,0,198256.15,0,235924.8185
"1107",4953,15689237,"Shaw",471,"Francia","Femenino",27,4014,0,2,1,0,122642.09,0,145944.0871
"1108",6745,15751771,"Lowe",528,"Alemania","Masculino",32,9417,99092.45,1,0,1,111149.98,0,132268.4762
"1109",4927,15694995,"O'Sullivan",712,"Francia","Masculino",23,10023,0,2,0,1,66795.78,0,79486.9782
"1110",4376,15810864,"Williamson",700,"Francia","Femenino",82,1767,0,2,0,1,182055.36,0,216645.8784
"1111",9720,15623536,"Madukwe",646,"Alemania","Masculino",39,4718,154439.86,1,1,0,171519.06,0,204107.6814
"1112",7051,15648461,"Hs?eh",688,"España","Masculino",37,5032,138162.41,2,1,1,113926.31,0,135572.3089
"1113",6718,15694321,"Su",619,"Francia","Femenino",28,10343,0,2,1,0,53394.12,0,63539.0028
"1114",8250,15672594,"Stevenson",597,"Francia","Femenino",60,5644,131778.08,1,0,0,10703.53,1,12737.2007
"1115",6115,15664083,"Ulyanova",666,"Alemania","Femenino",37,8387,158468.76,1,0,1,93266.01,0,110986.5519
"1116",4889,15668347,"Ingram",624,"Francia","Masculino",36,3759,0,2,0,0,84635.64,0,100716.4116
"1117",3107,15578546,"Akobundu",491,"Alemania","Masculino",26,7281,102251.14,1,1,1,145900.89,0,173622.0591
"1118",648,15770101,"Millar",766,"Alemania","Masculino",43,2766,112088.04,2,1,1,36706.56,0,43680.8064
"1119",4450,15801256,"Bazhenov",746,"España","Masculino",49,8855,0,2,0,1,10096.25,0,12014.5375
"1120",893,15799825,"Bentley",583,"Francia","Femenino",44,3036,0,2,1,1,27431.62,0,32643.6278
"1121",9171,15775294,"Weber",692,"Francia","Femenino",31,5306,0,2,1,0,91829.17,1,109276.7123
"1122",6063,15575060,"Gardner",797,"Francia","Masculino",24,7383,0,2,1,0,182257.61,0,216886.5559
"1123",4634,15768270,"DeRose",579,"España","Femenino",31,6585,0,2,1,0,112395.98,0,133751.2162
"1124",6238,15782688,"Piccio",625,"Alemania","Masculino",56,1128,148507.24,1,1,0,46824.08,1,55720.6552
"1125",2470,15814536,"Conti",549,"Francia","Masculino",37,3048,112541.54,2,0,0,47432.43,0,56444.5917
"1126",3785,15714256,"Gerasimov",666,"Francia","Masculino",30,4990,109805.3,1,0,1,163625.56,0,194714.4164
"1127",6021,15717328,"Hsueh",842,"Francia","Femenino",37,7736,132446.08,2,1,0,87071.18,1,103614.7042
"1128",2723,15792722,"Omeokachie",611,"Francia","Femenino",43,2372,64897.75,1,1,0,114996.33,0,136845.6327
"1129",8444,15707974,"Anayochukwu",815,"España","Femenino",38,9331,48387,1,1,0,184796.84,0,219908.2396
"1130",6626,15680918,"Freeman",613,"España","Masculino",34,2888,117300.02,1,1,0,139410.08,0,165897.9952
"1131",4837,15769005,"Hayward",709,"Francia","Masculino",49,2357,154344.49,2,1,1,38794.57,0,46165.5383
"1132",6629,15778290,"Lappin",799,"Francia","Masculino",70,8195,70416.75,1,1,1,36483.52,0,43415.3888
"1133",3737,15781347,"Okagbue",600,"Francia","Femenino",41,9316,0,2,1,1,91193.65,0,108520.4435
"1134",141,15586135,"Gratwick",536,"España","Femenino",28,6113,0,1,1,1,136197.65,0,162075.2035
"1135",7640,15723685,"Ekechukwu",601,"Alemania","Femenino",26,2005,105514.69,2,1,0,50070.59,0,59584.0021
"1136",5654,15589488,"Ch'eng",686,"Alemania","Femenino",56,1838,111642.08,1,1,1,80553.87,0,95859.1053
"1137",3209,15577398,"Ch'eng",850,"Francia","Masculino",30,8971,86449.39,1,1,1,188809.23,0,224682.9837
"1138",2508,15737267,"Marcelo",676,"Francia","Femenino",49,6842,0,1,1,0,79342.31,1,94417.3489
"1139",6514,15675176,"Price",512,"Francia","Masculino",51,8561,144953.31,1,1,1,165035.17,0,196391.8523
"1140",9519,15667932,"Bellucci",758,"España","Femenino",43,7671,0,2,1,1,55313.44,0,65822.9936
"1141",9493,15705739,"Toscani",753,"Alemania","Masculino",32,9273,159904.79,1,1,0,148811.14,0,177085.2566
"1142",9752,15751392,"Fanucci",689,"España","Femenino",57,5649,0,2,1,0,136649.8,1,162613.262
"1143",7171,15733014,"Nolan",813,"Francia","Femenino",62,4309,64667.95,2,0,1,140454.14,0,167140.4266
"1144",5617,15727384,"Chukwuemeka",705,"Alemania","Femenino",43,3008,146547.78,1,0,1,10072.55,1,11986.3345
"1145",1307,15713975,"Gibson",565,"Alemania","Femenino",47,9953,139756.12,1,1,0,165849.49,1,197360.8931
"1146",1782,15732438,"Cheng",561,"Francia","Masculino",43,10371,0,4,0,0,18522.91,1,22042.2629
"1147",1171,15810723,"Sanderson",607,"Francia","Femenino",39,8325,0,3,1,0,132741.13,1,157961.9447
"1148",1929,15597968,"Fyans",617,"España","Masculino",50,6594,0,1,1,0,184839.7,1,219959.243
"1149",5582,15604217,"Williams",726,"Francia","Masculino",34,2177,0,2,0,0,14121.61,0,16804.7159
"1150",4592,15638988,"Fu",684,"Francia","Masculino",54,4314,0,2,1,1,94888.6,0,112917.434
"1151",1749,15778897,"Cartwright",630,"Francia","Femenino",28,7238,0,2,1,1,133267.78,0,158588.6582
"1152",3137,15677324,"Botts",683,"Alemania","Masculino",73,7367,124730.26,1,1,1,51999.5,0,61879.405
"1153",6812,15680303,"Gibson",594,"Francia","Masculino",57,2069,0,1,1,0,19376.56,1,23058.1064
"1154",3270,15747980,"Cattaneo",737,"España","Masculino",38,3061,146282.79,2,1,0,198516.2,0,236234.278
"1155",4888,15779711,"Gray",750,"España","Femenino",38,1974,97257.41,2,0,1,179883.04,0,214060.8176
"1156",7251,15598782,"Pinto",755,"Alemania","Femenino",30,2475,154221.37,2,0,1,62688.55,0,74599.3745
"1157",5884,15658240,"Parry",554,"Francia","Femenino",44,7972,135814.7,2,0,0,115091.38,0,136958.7422
"1158",7807,15680278,"Ts'ai",661,"España","Femenino",42,3635,75361.44,1,1,0,27608.12,1,32853.6628
"1159",4441,15769915,"Charlton",643,"España","Femenino",20,8848,133313.34,1,1,1,3965.69,0,4719.1711
"1160",9762,15624293,"Mironova",514,"Francia","Femenino",46,2106,106511.85,1,1,0,55072.32,0,65536.0608
"1161",556,15600626,"Bradley",710,"Francia","Masculino",30,4394,0,2,1,1,8991.17,0,10699.4923
"1162",4569,15731166,"Macleod",743,"Francia","Femenino",30,8134,127023.39,1,1,1,138780.89,0,165149.2591
"1163",5503,15775192,"Rounsevell",732,"Alemania","Femenino",48,10493,102962.62,1,1,0,120852.85,1,143814.8915
"1164",2899,15614034,"Martin",607,"Alemania","Masculino",61,3299,164523.5,2,1,1,35786.76,0,42586.2444
"1165",2881,15596984,"Pinto",629,"Francia","Femenino",31,4275,0,1,1,1,16447.6,1,19572.644
