"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
"1063",6712,15631070,"Gerasimova",667,"Alemania","Masculino",55,4185,154393.43,1,1,1,137674.96,1
"1064",2971,15739576,"Bustard",706,"España","Masculino",20,3251,0,2,1,1,12368.11,0
"1065",3046,15630195,"Johnstone",745,"Francia","Femenino",40,10092,131184.67,1,1,1,49815.62,0
"1066",5966,15653050,"Norriss",719,"Alemania","Femenino",76,10588,95052.29,1,1,0,176244.87,0
"1067",7832,15579994,"Shaw",616,"Francia","Masculino",23,7422,73112.95,1,1,1,62733.05,0
"1068",6039,15793813,"Onochie",774,"Francia","Masculino",36,3948,103688.19,1,0,1,118971.74,0
"1069",9848,15606887,"Singh",775,"Francia","Femenino",30,7002,0,1,1,0,193880.6,1
"1070",9961,15606901,"Graham",728,"Francia","Masculino",43,10098,0,2,1,0,40023.7,0
"1071",744,15662758,"Watson",620,"Francia","Masculino",41,2683,97925.11,1,1,0,85000.32,0
"1072",6224,15771674,"Ma",603,"España","Femenino",39,9188,162390.52,2,1,0,54702.66,0
"1073",2762,15736397,"Wang",544,"Francia","Masculino",23,4199,96471.2,1,1,0,35550.97,0
"1074",3760,15569595,"Walker",678,"Francia","Femenino",50,8596,0,1,1,0,8199.5,0
"1075",168,15743153,"Singh",740,"Alemania","Femenino",40,7032,122295.17,2,1,1,30812.84,0
"1076",7103,15802368,"Ch'eng",608,"Francia","Femenino",47,10164,0,1,1,1,126012.57,0
"1077",7023,15696054,"Tychonoff",596,"Francia","Masculino",37,10668,0,1,0,1,121175.86,0
"1078",849,15723400,"Hutchinson",663,"Francia","Masculino",28,10024,0,2,1,1,123969.64,0
"1079",5518,15706394,"Howell",609,"Francia","Masculino",53,8564,0,2,0,1,52332.85,0
"1080",8925,15568742,"Parkes",536,"Francia","Femenino",41,7368,0,1,1,0,121299.14,0
"1081",7892,15691808,"King",656,"Francia","Masculino",43,4127,134919.85,1,1,0,194691.95,0
"1082",9960,15734762,"Ignatiev",602,"Francia","Femenino",56,5055,115895.22,3,1,0,4176.17,1
"1083",5567,15593715,"Castiglione",634,"Alemania","Masculino",27,4122,107027.52,1,1,0,173425.68,0
"1084",9555,15720083,"Fiorentino",554,"España","Masculino",42,10565,0,2,0,1,183492.9,0
"1085",3459,15701037,"Barton",578,"Francia","Masculino",39,7711,0,2,1,0,70563.9,0
"1086",6140,15654878,"Yobanna",450,"Francia","Masculino",29,7318,117199.8,1,1,1,43480.63,0
"1087",7025,15594928,"Pagnotto",798,"Alemania","Femenino",38,6957,129055.13,1,1,0,157147.59,0
"1088",9128,15588670,"Despeissis",705,"España","Femenino",40,2175,203715.15,1,1,0,179978.68,1
"1089",5924,15632789,"Maclean",794,"Francia","Masculino",30,8181,0,2,NA,1,24113.91,0
"1090",4282,15684908,"Davidson",540,"Alemania","Masculino",64,5245,91869.69,1,0,1,95421,0
"1091",6075,15602647,"Cunningham",729,"Alemania","Masculino",39,9127,127415.85,1,1,1,184977.2,1
"1092",2752,15695846,"Hawkins",684,"Francia","Femenino",34,1831,0,2,1,1,130928.22,0
"1093",5964,15758451,"Azuka",765,"Alemania","Masculino",37,10257,102708.77,1,1,0,9087.81,0
"1094",5574,15691483,"Chin",549,"Francia","Femenino",25,1014,0,2,0,0,190857.79,0
"1095",2980,15776985,"Kung",652,"Francia","Femenino",36,7536,112518.71,2,0,1,110421.31,0
"1096",3851,15812040,"Lorenzo",594,"Francia","Masculino",36,7384,153880.15,1,0,0,135431.72,0
"1097",1429,15724127,"McLean",790,"Francia","Femenino",26,2099,141581.71,2,0,0,98309.27,0
"1098",8067,15796313,"Olsen",662,"Francia","Femenino",36,2762,166909.2,2,1,0,138871.12,1
"1099",7125,15576263,"Clements",759,"Francia","Femenino",22,4396,0,1,1,0,22303.17,0
"1100",5322,15691504,"Yusupova",619,"Alemania","Femenino",52,8804,124099.13,1,0,0,23904.52,0
"1101",6936,15633474,"Whitehead",586,"Francia","Masculino",51,9902,138553.57,1,1,1,92406.22,0
"1102",265,15701281,"Tan",511,"Francia","Masculino",27,5708,0,2,1,1,49089.36,0
"1103",3047,15614740,"Walters",684,"Francia","Femenino",41,5854,135203.81,2,1,1,121967.88,0
"1104",5177,15744689,"T'ang",479,"Alemania","Masculino",35,1110,92833.89,1,1,0,99449.86,1
"1105",451,15668009,"Hendley",747,"España","Masculino",37,9859,0,2,0,1,180551.76,0
"1106",9040,15683521,"Godfrey",594,"Alemania","Masculino",28,3603,142574.71,2,1,0,129084.82,0
"1107",4278,15743871,"Nkemdirim",567,"Francia","Masculino",59,4922,0,2,1,0,25843.7,1
"1108",6946,15764226,"Lu",630,"Alemania","Femenino",28,8138,106425.75,1,1,1,20344.84,0
"1109",6272,15597309,"Howell",749,"España","Masculino",36,9414,0,2,0,0,80134.65,0
"1110",2248,15759555,"Murphy",569,"España","Masculino",41,9017,0,2,1,0,134272.57,0
"1111",2166,15591995,"Barry",757,"Alemania","Masculino",26,1499,121581.56,2,1,1,127059.04,0
"1112",1685,15707602,"Macleod",539,"Francia","Femenino",47,8229,127286.04,2,1,1,166929.43,1
"1113",573,15615004,"Anderson",730,"Francia","Femenino",37,6588,0,2,1,1,124364.63,0
"1114",3265,15654577,"Alexeeva",549,"Alemania","Masculino",54,5344,92877.33,1,1,0,2619.64,1
"1115",2000,15614054,"Pankhurst",665,"Francia","Masculino",36,7663,0,2,0,1,121505.61,0
"1116",6689,15683758,"Onyekachukwu",640,"Francia","Masculino",44,4279,111833.47,1,1,0,67202.74,0
"1117",9476,15663964,"Pagnotto",561,"Francia","Masculino",37,5118,0,2,1,0,83093.25,0
"1118",7516,15771483,"Arnold",609,"Francia","Masculino",40,3853,0,2,1,1,97416.34,0
"1119",8952,15774316,"Moretti",630,"Francia","Masculino",37,8964,0,2,1,1,82647.65,0
"1120",4368,15755018,"Dickinson",568,"Alemania","Femenino",26,4297,109819.16,2,1,0,154491.39,0
"1121",2412,15569394,"Bailey",704,"Francia","Masculino",24,8653,148197.15,2,1,0,182775.08,0
"1122",558,15742285,"Andersen",559,"Francia","Masculino",62,10583,118756.62,1,1,1,20367.68,0
"1123",5429,15762729,"Ukaegbunam",745,"Alemania","Femenino",28,1540,111071.36,1,NA,0,73275.96,1
"1124",8661,15736879,"Obinna",669,"Francia","Masculino",23,1723,0,2,0,0,66088.83,0
"1125",6507,15616811,"MacDonald",535,"Francia","Masculino",47,4961,160729.1,1,0,1,145986.35,0
"1126",3371,15735788,"Chiagoziem",709,"Francia","Masculino",31,4885,0,2,1,1,71009.84,0
"1127",5331,15717560,"Martin",580,"Francia","Masculino",50,4241,125647.36,1,1,0,57541.08,1
"1128",2757,15809100,"Nucci",548,"Francia","Femenino",32,1862,172448.77,1,1,0,188083.77,1
"1129",6839,15800287,"Micco",706,"España","Femenino",46,5293,127660.46,2,1,0,150156.82,1
"1130",1937,15719827,"O'Donnell",767,"Francia","Masculino",36,5475,0,1,0,0,65147.27,0
"1131",8091,15585867,"Rutledge",596,"España","Masculino",36,7114,0,2,0,1,125557.95,0
"1132",9205,15619087,"Taylor",762,"Francia","Masculino",53,4052,102520.37,1,1,1,170195.4,0
"1133",2898,15763093,"Nucci",540,"Alemania","Femenino",35,10329,128369.75,2,1,0,198256.15,0
"1134",4953,15689237,"Shaw",471,"Francia","Femenino",27,4014,0,2,1,0,122642.09,0
"1135",6745,15751771,"Lowe",528,"Alemania","Masculino",32,9417,99092.45,1,0,1,111149.98,0
"1136",4927,15694995,"O'Sullivan",712,"Francia","Masculino",23,10023,0,2,0,1,66795.78,0
"1137",4376,15810864,"Williamson",700,"Francia","Femenino",82,1767,0,2,0,1,182055.36,0
"1138",9720,15623536,"Madukwe",646,"Alemania","Masculino",39,4718,154439.86,1,1,0,171519.06,0
"1139",7051,15648461,"Hs?eh",688,"España","Masculino",37,5032,138162.41,2,1,1,113926.31,0
"1140",6718,15694321,"Su",619,"Francia","Femenino",28,10343,0,2,1,0,53394.12,0
"1141",8250,15672594,"Stevenson",597,"Francia","Femenino",60,5644,131778.08,1,0,0,10703.53,1
"1142",6115,15664083,"Ulyanova",666,"Alemania","Femenino",37,8387,158468.76,1,0,1,93266.01,0
"1143",4889,15668347,"Ingram",624,"Francia","Masculino",36,3759,0,2,0,0,84635.64,0
"1144",3107,15578546,"Akobundu",491,"Alemania","Masculino",26,7281,102251.14,1,1,1,145900.89,0
"1145",648,15770101,"Millar",766,"Alemania","Masculino",43,2766,112088.04,2,1,1,36706.56,0
"1146",4450,15801256,"Bazhenov",746,"España","Masculino",49,8855,0,2,0,1,10096.25,0
"1147",893,15799825,"Bentley",583,"Francia","Femenino",44,3036,0,2,1,1,27431.62,0
"1148",9171,15775294,"Weber",692,"Francia","Femenino",31,5306,0,2,1,0,91829.17,1
"1149",6063,15575060,"Gardner",797,"Francia","Masculino",24,7383,0,2,1,0,182257.61,0
"1150",4634,15768270,"DeRose",579,"España","Femenino",31,6585,0,2,1,0,112395.98,0
"1151",6238,15782688,"Piccio",625,"Alemania","Masculino",56,1128,148507.24,1,1,0,46824.08,1
"1152",2470,15814536,"Conti",549,"Francia","Masculino",37,3048,112541.54,2,0,0,47432.43,0
"1153",3785,15714256,"Gerasimov",666,"Francia","Masculino",30,4990,109805.3,1,0,1,163625.56,0
"1154",6021,15717328,"Hsueh",842,"Francia","Femenino",37,7736,132446.08,2,1,0,87071.18,1
"1155",2723,15792722,"Omeokachie",611,"Francia","Femenino",43,2372,64897.75,1,1,0,114996.33,0
"1156",8444,15707974,"Anayochukwu",815,"España","Femenino",38,9331,48387,1,1,0,184796.84,0
"1157",6626,15680918,"Freeman",613,"España","Masculino",34,2888,117300.02,1,1,0,139410.08,0
"1158",4837,15769005,"Hayward",709,"Francia","Masculino",49,2357,154344.49,2,1,1,38794.57,0
"1159",6629,15778290,"Lappin",799,"Francia","Masculino",70,8195,70416.75,1,1,1,36483.52,0
"1160",3737,15781347,"Okagbue",600,"Francia","Femenino",41,9316,0,2,1,1,91193.65,0
"1161",141,15586135,"Gratwick",536,"España","Femenino",28,6113,0,1,1,1,136197.65,0
"1162",7640,15723685,"Ekechukwu",601,"Alemania","Femenino",26,2005,105514.69,2,1,0,50070.59,0
"1163",5654,15589488,"Ch'eng",686,"Alemania","Femenino",56,1838,111642.08,1,1,1,80553.87,0
"1164",3209,15577398,"Ch'eng",850,"Francia","Masculino",30,8971,86449.39,1,1,1,188809.23,0
"1165",2508,15737267,"Marcelo",676,"Francia","Femenino",49,6842,0,1,1,0,79342.31,1
"1166",6514,15675176,"Price",512,"Francia","Masculino",51,8561,144953.31,1,1,1,165035.17,0
"1167",9519,15667932,"Bellucci",758,"España","Femenino",43,7671,0,2,1,1,55313.44,0
"1168",9493,15705739,"Toscani",753,"Alemania","Masculino",32,9273,159904.79,1,1,0,148811.14,0
"1169",9752,15751392,"Fanucci",689,"España","Femenino",57,5649,0,2,1,0,136649.8,1
"1170",7171,15733014,"Nolan",813,"Francia","Femenino",62,4309,64667.95,2,0,1,140454.14,0
"1171",5617,15727384,"Chukwuemeka",705,"Alemania","Femenino",43,3008,146547.78,1,0,1,10072.55,1
"1172",1307,15713975,"Gibson",565,"Alemania","Femenino",47,9953,139756.12,1,1,0,165849.49,1
"1173",1782,15732438,"Cheng",561,"Francia","Masculino",43,10371,0,4,0,0,18522.91,1
"1174",1171,15810723,"Sanderson",607,"Francia","Femenino",39,8325,0,3,1,0,132741.13,1
"1175",1929,15597968,"Fyans",617,"España","Masculino",50,6594,0,1,1,0,184839.7,1
"1176",5582,15604217,"Williams",726,"Francia","Masculino",34,2177,0,2,0,0,14121.61,0
"1177",4592,15638988,"Fu",684,"Francia","Masculino",54,4314,0,2,1,1,94888.6,0
"1178",1749,15778897,"Cartwright",630,"Francia","Femenino",28,7238,0,2,1,1,133267.78,0
"1179",3137,15677324,"Botts",683,"Alemania","Masculino",73,7367,124730.26,1,1,1,51999.5,0
"1180",6812,15680303,"Gibson",594,"Francia","Masculino",57,2069,0,1,1,0,19376.56,1
"1181",3270,15747980,"Cattaneo",737,"España","Masculino",38,3061,146282.79,2,1,0,198516.2,0
"1182",4888,15779711,"Gray",750,"España","Femenino",38,1974,97257.41,2,0,1,179883.04,0
"1183",7251,15598782,"Pinto",755,"Alemania","Femenino",30,2475,154221.37,2,0,1,62688.55,0
"1184",5884,15658240,"Parry",554,"Francia","Femenino",44,7972,135814.7,2,0,0,115091.38,0
"1185",6649,15772073,NA,664,"Francia","Masculino",48,4138,0,1,1,0,140173.17,1
"1186",7807,15680278,"Ts'ai",661,"España","Femenino",42,3635,75361.44,1,1,0,27608.12,1
"1187",4441,15769915,"Charlton",643,"España","Femenino",20,8848,133313.34,1,1,1,3965.69,0
"1188",9762,15624293,"Mironova",514,"Francia","Femenino",46,2106,106511.85,1,1,0,55072.32,0
"1189",556,15600626,"Bradley",710,"Francia","Masculino",30,4394,0,2,1,1,8991.17,0
"1190",4569,15731166,"Macleod",743,"Francia","Femenino",30,8134,127023.39,1,1,1,138780.89,0
"1191",5503,15775192,"Rounsevell",732,"Alemania","Femenino",48,10493,102962.62,1,1,0,120852.85,1
"1192",2899,15614034,"Martin",607,"Alemania","Masculino",61,3299,164523.5,2,1,1,35786.76,0
"1193",184,15654611,"Parry",736,NA,"Femenino",25,4940,81732.88,2,1,0,136497.28,0
"1194",2881,15596984,"Pinto",629,"Francia","Femenino",31,4275,0,1,1,1,16447.6,1
"1195",5460,15597033,"Speight",708,"Alemania","Masculino",37,3865,153366.13,1,1,1,26912.34,0
"1196",9230,15762588,"Kaleski",644,"Francia","Masculino",31,10218,0,2,1,1,41872.17,0
"1197",1954,15620372,"Cross",687,"España","Masculino",31,6282,0,2,0,0,48228.1,0
"1198",9584,15603247,"Bruner",743,"Alemania","Femenino",35,9789,146781.24,1,1,0,189307.7,0
"1199",5841,15679810,"Chapman",690,"Francia","Masculino",39,5801,0,2,1,0,160532.88,0
"1200",9840,15801462,"Yermakov",716,"Francia","Masculino",31,10631,109578.04,2,1,1,51503.51,0
"1201",6281,15746341,"Ejikemeifeuwa",630,"Francia","Masculino",40,4871,0,2,1,1,42495.81,0
"1202",4460,15765532,"Horton",612,"Alemania","Masculino",76,6958,96166.88,1,1,1,191393.26,0
"1203",7591,15672640,"Kambinachi",850,"España","Femenino",45,5084,114347.85,2,1,1,109089.04,0
"1204",3049,15795429,"Henderson",487,"Francia","Masculino",24,7513,133628.09,2,1,1,98570.01,0
"1205",4489,15686963,"Hardiman",680,"España","Femenino",30,2494,0,1,1,0,160131.58,0
"1206",245,15650098,"Baranova",630,"Francia","Femenino",40,2205,0,2,1,1,34453.17,0
"1207",6552,15623478,"Maslova",670,"Alemania","Femenino",32,5277,102954.68,2,0,1,134942.45,0
"1208",4090,15798906,"Cox",628,"Francia","Masculino",69,1808,0,2,1,1,181964.6,0
"1209",6243,15622658,"Lai",NA,"Francia","Femenino",26,10824,144258.52,1,1,0,49778.79,0
"1210",3921,15774133,"Cox",706,"Francia","Femenino",35,4932,178032.53,1,0,1,42181.68,0
"1211",7141,15707674,"Marino",515,"Francia","Femenino",58,5198,131852.81,1,1,0,81436.68,1
"1212",5650,15769312,"Forbes",557,"España","Masculino",48,3369,0,2,1,1,185094.48,0
"1213",5616,15619616,"Costa",571,"Francia","Femenino",33,5876,102017.25,2,0,0,128600.49,0
"1214",1543,15801072,"Hurst",654,"Francia","Femenino",28,8337,0,2,1,0,151316.37,0
"1215",8327,15611157,"McElhone",709,"Francia","Femenino",32,7171,87814.89,1,1,0,138578.37,0
"1216",9449,15810910,"Royston",702,"España","Femenino",38,10000,0,2,1,1,158527.45,0
"1217",4796,15666982,"Spears",629,"Alemania","Femenino",38,9126,123948.85,1,1,0,76053.07,0
"1218",7999,15715510,"Eluemuno",768,"Francia","Masculino",29,9092,95984.69,2,1,1,73686.75,0
"1219",8118,15737452,"Romeo",653,"Alemania","Masculino",58,1017,132602.88,1,1,0,5097.67,1
"1220",7197,15670266,"Shih",499,"Francia","Femenino",28,10199,141792.61,1,1,1,22001.91,0
"1221",7553,15648702,"Yuriev",775,"Alemania","Masculino",70,3718,119684.88,2,1,1,74532.02,0
"1222",4270,15579706,"Curtis",611,"Francia","Femenino",46,2667,0,1,1,0,77677.14,1
"1223",6688,15672637,"Voronkov",571,"Francia","Femenino",30,8289,85755.86,1,1,0,145115.95,0
"1224",3509,15645937,"Guerin",790,"España","Masculino",32,5873,0,1,1,0,91044.47,0
"1225",9521,15648967,"Ch'en",698,"Alemania","Femenino",64,5436,169362.43,1,1,0,84760.32,1
"1226",6277,15666032,"Mancini",568,"España","Masculino",28,6484,127289.28,NA,0,0,45611.51,0
"1227",4712,15653521,"Onuora",850,"Alemania","Femenino",40,6964,104449.8,1,1,1,747.88,0
"1228",6045,15799635,"Arbour",577,"España","Masculino",51,10031,108867,1,0,0,140800.66,1
"1229",2028,15723339,"Chin",554,"Francia","Femenino",38,2270,137654.05,2,1,1,172629.67,0
"1230",5257,15757306,"Miller",738,"España","Masculino",49,8557,0,3,1,1,65066.48,1
"1231",9803,15593014,"Evseyev",525,"Francia","Masculino",33,4000,112833.35,1,0,1,175178.56,0
"1232",8707,15775206,"Hunter",699,"Francia","Masculino",37,6798,0,2,0,0,83263.04,0
"1233",6018,15624374,"Maclean",703,"Francia","Masculino",28,10564,0,2,0,1,2151.17,0
"1234",1528,15631240,"Dubinina",645,"Francia","Femenino",36,3550,0,2,1,1,12096.61,1
"1235",5571,15763683,"Northern",678,"Alemania","Masculino",32,7467,139626.01,1,1,1,118235.52,1
"1236",4845,15696141,"Kruglov",516,"España","Femenino",31,6954,0,1,1,0,47018.75,0
"1237",6697,15800811,"Wan",702,"Francia","Masculino",40,9177,148556.74,1,0,1,146056.29,0
"1238",1121,15802617,"Hudson",697,"Alemania","Masculino",43,5531,115371.94,2,1,0,64139.1,0
"1239",6622,15633608,"Black",641,"Francia","Masculino",33,8682,146193.6,2,1,1,55796.83,1
"1240",4454,15611105,"Castella",799,"España","Masculino",35,3672,0,2,0,1,140780.8,0
"1241",1302,15648794,"Giordano",836,"España","Masculino",57,3150,101247.06,1,1,0,37141.62,1
"1242",4868,15595883,"Nkemdirim",540,"Alemania","Masculino",39,3791,127278.31,1,1,1,16150.34,0
"1243",1829,15612139,"Fu",786,"Francia","Femenino",33,7024,83036.05,1,0,1,154990.58,1
"1244",3384,15570769,"Kibble",494,"Francia","Masculino",69,3909,93320.8,1,1,1,24489.44,0
"1245",9523,15813660,"Forlonge",754,"España","Masculino",40,9644,160625.17,1,0,1,3554.63,0
"1246",5103,15589296,"Brown",724,"Francia","Femenino",40,6383,110054.45,1,1,1,86950.72,0
"1247",4824,15635078,"Chiemela",714,"España","Masculino",45,3304,124693.48,1,0,1,187194.15,0
"1248",9509,15606397,"Cameron",577,"Alemania","Femenino",44,6482,152086.15,1,0,1,44719.5,1
"1249",56,15595447,"Tuan",613,"España","Masculino",39,7964,118201.41,1,1,0,23315.59,0
"1250",7422,15674932,"Cameron",757,"España","Femenino",44,5789,0,2,1,0,177528.92,0
"1251",7417,15569247,"Mitchell",727,"España","Femenino",57,2140,109679.72,1,0,1,753.37,0
"1252",3560,15658432,"Freeman",688,"Francia","Masculino",40,6595,0,1,1,1,47886.44,0
"1253",1817,15583718,"Terry",696,"Alemania","Masculino",38,2836,142316.14,1,1,1,8018.49,0
"1254",8294,15722246,"Omeokachie",742,"Francia","Femenino",60,4694,0,1,1,1,13161.66,1
"1255",8471,15801699,"Fishbourne",436,"España","Masculino",43,4445,0,2,1,1,35687.43,0
"1256",7754,15793070,"Fiorentino",494,"España","Femenino",41,8878,69974.66,2,1,0,188426.13,1
"1257",2875,15711572,"O'Kane",705,"Alemania","Femenino",31,10813,110941.93,2,1,0,163484.8,0
"1258",5332,15581626,"Mancini",664,"Francia","Masculino",54,9955,0,1,1,1,162719.69,1
"1259",818,15584532,"Liu",709,"Francia","Femenino",36,10998,0,1,0,1,42085.58,1
"1260",5953,15742534,"Faulk",527,"Alemania","Femenino",28,6516,123802.98,2,1,1,155846.69,0
"1261",4280,15691119,"Martin",721,"Alemania","Masculino",68,5397,136525.99,1,0,0,175399.14,0
"1262",2123,15752508,"Docherty",614,"Alemania","Masculino",32,2734,99462.8,2,1,1,51117.06,0
"1263",6019,15770159,"Nnanna",664,"Alemania","Masculino",25,4614,172812.72,2,1,1,108008.65,0
"1264",2324,15730059,"Udobata",638,"España","Masculino",44,1504,77637.35,2,1,1,111346.22,0
"1265",4958,15605375,"Tseng",651,"Francia","Masculino",35,5386,86911.8,1,1,0,174094.24,0
"1266",6244,15585100,"Rioux",511,"Alemania","Femenino",40,3787,124401.6,1,1,0,198814.24,1
"1267",5958,15596181,"Kwemto",542,"Francia","Masculino",38,2313,65942.26,1,1,1,68093.23,1
"1268",7958,15705521,"Pisani",548,"Alemania","Femenino",33,1433,101084.36,1,1,0,42749.85,0
"1269",1404,15583764,"Wilkes",791,"Alemania","Masculino",31,9071,130240.33,1,0,0,96546.55,0
"1270",8936,15567802,"Childs",450,"España","Femenino",34,5805,0,2,1,0,175480.93,0
"1271",2724,15702566,"Lombardo",554,"España","Masculino",26,6238,149134.46,1,1,1,177966.24,0
"1272",680,15638269,"Baresi",597,"Francia","Masculino",67,7374,0,2,0,1,108645.85,0
"1273",7461,15759456,"Lupton",609,"España","Masculino",34,5320,140694.78,2,1,0,46266.63,0
"1274",7529,15793842,"Krichauff",700,"Francia","Femenino",34,NA,76322.69,1,1,0,128136.29,0
"1275",436,15700937,"Romano",767,"España","Femenino",24,7009,0,2,1,1,67445.85,0
"1276",7280,15640627,"Wan",611,"España","Masculino",34,2462,0,2,1,0,170950.58,0
"1277",5706,15667742,"Vincent",627,"España","Masculino",41,4094,100880.76,1,0,1,134665.25,0
"1278",1932,15734649,"Martel",779,"España","Femenino",55,8254,133295.98,1,1,0,22832.71,1
"1279",3901,15585455,"Stewart",630,"Francia","Masculino",28,5543,0,2,0,0,32599.35,0
"1280",4412,15812918,"Scott",432,"Francia","Femenino",27,8440,62339.81,2,0,0,53874.67,0
"1281",5679,15583221,"Arnold",667,"Alemania","Masculino",70,10735,77356.92,2,1,1,20881.96,0
"1282",3902,15716994,"Green",559,"España","Masculino",24,2671,114739.92,1,1,0,85891.02,1
"1283",6029,15722037,"Alvarez",610,"Alemania","Masculino",36,9594,115462.02,1,0,1,42581.04,0
"1284",4897,15590730,"Hunt",745,"España","Masculino",34,3280,0,2,1,0,50046.25,0
"1285",7877,15622585,"McIntyre",525,"Francia","Masculino",26,4210,153644.39,1,1,1,63197.88,0
"1286",2369,15726267,"Paterson",570,"Francia","Masculino",32,3012,117337.54,2,0,1,62810.91,0
"1287",2562,15632051,"Douglas",550,"Alemania","Femenino",42,10537,128707.31,1,1,0,63092.65,1
"1288",8503,15795246,"Kaeppel",628,"Alemania","Femenino",51,7518,155903.82,2,1,1,71159.84,0
"1289",157,15707696,"Lu",471,"España","Femenino",28,9884,0,2,1,1,22356.97,0
"1290",9298,15658449,"Chizoba",695,"Francia","Masculino",45,4859,43134.65,1,0,1,77330.35,0
"1291",6156,15573242,"Greene",691,"Francia","Masculino",50,3587,136953.47,1,1,1,2704.98,0
"1292",6711,15793425,"Watt",560,"España","Femenino",33,10275,0,1,0,1,183358.21,0
"1293",9790,15676835,"Anayolisa",710,"España","Masculino",33,5539,0,2,1,0,168313.17,0
"1294",6449,15694677,"Bennetts",733,"Francia","Masculino",39,8405,0,2,1,1,141841.31,0
"1295",9133,15638871,"Ch'ang",639,"Francia","Masculino",77,8376,80926.02,2,1,1,55829.25,0
"1296",4168,15717770,"Marcelo",850,"España","Femenino",55,9707,0,1,0,0,171762.87,1
